"taxa","PC1","PC2","PC3","PC4","PC5","v1","v2","v3","v4"
"V553",394.376911015652,28.4472945220033,-90.5212426186042,-231.957028539525,234.049081954557,0,0,0,0
"V554",467.042218643308,67.1317619989485,275.348802459058,-406.615973876528,-200.218362584034,0,0,0,0
"V555",460.532145990554,49.6223396685069,215.896457940338,-383.207804339599,-143.970104869936,0,0,0,0
"V556",466.489744781481,72.239624347676,274.290093629479,-406.074622000984,-202.058136015523,0,0,0,0
"V557",476.926471720026,83.8242683083859,243.918883011081,-400.211320595282,-147.651112230773,0,0,0,0
"V558",456.953427690292,86.2495650209652,238.788313864492,-378.49270396386,-140.686010216445,0,0,0,0
"V559",607.937959755109,71.383489602293,58.809299093868,-216.999272852272,-37.9935877304685,0,0,0,0
"V560",470.983452534157,75.5015092117322,253.52852688276,-406.345407812754,-196.435362382072,0,0,0,0
"V561",467.040501358341,67.1774450047969,275.291001912591,-406.629752504879,-200.241211467806,0,0,0,0
"V562",479.036325584312,91.7653168271923,182.341415732671,-370.276915654096,-128.810310094305,0,0,0,0
"V563",487.495015646242,100.225623219605,196.921317892037,-399.321628392399,-158.841950995633,0,0,0,0
"V564",485.315977494141,81.0994181693389,228.234512151614,-405.619394778527,-151.144869935302,0,0,0,0
"V565",562.552485818414,107.196948930719,-5.85224786883801,-360.086467988607,8.70622097563816,0,0,0,0
"V566",472.828340024964,86.1214971685431,229.013100412936,-394.589781643663,-172.062325007833,0,0,0,0
"V567",468.34766903791,68.5234371835488,265.524774152521,-409.347599354932,-185.739269864652,0,0,0,0
"V568",462.779469267883,66.3439960747372,253.082080119625,-386.043529326006,-148.118021417445,0,0,0,0
"V569",425.738361014576,61.8185325927028,155.455664831398,-336.288711751513,-63.8201099328286,0,0,0,0
"V570",477.951734333102,36.7971155212383,75.0353025198526,-196.562660882827,226.053508079278,0,0,0,0
"V571",478.855267210512,11.0868998642423,8.50801131952998,-198.956446841141,128.747319515775,0,0,0,0
"V572",477.390112477938,79.9461416090635,233.847881290215,-358.525019456992,-142.733829779183,0,0,0,0
"V573",463.700211399205,84.7028885706737,-37.0624236056123,-285.426976792355,137.059108486576,0,0,0,0
"V574",441.6408406594,13.4271025661491,53.1636333412278,-234.750137242489,65.3489343540159,0,0,0,0
"V575",404.313353832054,80.1606241538265,-47.6555419235466,-179.359781652425,169.990831189715,0,0,0,0
